Iteration 91835, loss 2.5603952203363116
Iteration 20756, loss 2.5301362779979355
Iteration 20757, loss 2.8580111247461915
Iteration 20758, loss 2.8580111247461897
Iteration 20759, loss 2.8580111247461897
Iteration 20760, loss 1.6450170000000024
Iteration 20761, loss 1.6450170000000024
Iteration 20762, loss 1.6450170000000024
Iteration 20763, loss 1.2310795851775413
Iteration 20764, loss 1.2310795851775413
Iteration 20765, loss 1.2310795851775413
Iteration 20766, loss 1.2460409629438491
Iteration 20767, loss 1.2460409629438491
Iteration 20768, loss 1.745889962943849
Iteration 20769, loss 3.745889962943848
Iteration 20770, loss 1.745889962943849
Iteration 20771, loss 1.5590212629250813
Iteration 20772, loss 1.2311464161768282
Iteration 20773, loss 1.2311464161768282
Iteration 20774, loss 1.2311464161768282
Iteration 20775, loss 1.6862915010152388
Iteration 20776, loss 1.2665497572239723
Iteration 20777, loss 2.101085902259972
Iteration 20778, loss 1.99330623089606
Iteration 20779, loss 3.5510056973239474
Iteration 20780, loss 4.542251220479183
Iteration 20781, loss 4.7291683794320365
Iteration 20782, loss 3.7305268562768026
Iteration 20783, loss 3.8588636842155126
Iteration 20784, loss 3.459051701318846
Iteration 20785, loss 3.31084576685541
Iteration 20786, loss 2.783046570846401
Iteration 20787, loss 3.6957385273000383
Iteration 20788, loss 2.449955437498955
Iteration 20789, loss 3.391080928752126
Iteration 20790, loss 5.0475719542567585
Iteration 20791, loss 6.725719981260175
Iteration 20792, loss 6.725719981260175
Iteration 20793, loss 6.7269277076117335
Iteration 20794, loss 5.72843725152286
Iteration 20795, loss 5.72843725152286
Iteration 20796, loss 5.72843725152286
Iteration 20797, loss 4.457408803990994
Iteration 20798, loss 4.457408803990994
Iteration 20799, loss 3.457408803990994
Iteration 20800, loss 3.414515585177541
Iteration 20801, loss 3.414515585177541
Iteration 20802, loss 3.414515585177541
Iteration 20803, loss 2.4293075851775408
Iteration 20804, loss 2.472383107981984
Iteration 20805, loss 2.472383107981984
Iteration 20806, loss 2.472383107981984
Iteration 20807, loss 2.972383090878651
Iteration 20808, loss 3.7075781703550796
Iteration 20809, loss 3.7075781703550796
Iteration 20810, loss 1.737162181757302
Iteration 20811, loss 1.737162181757302
Iteration 20812, loss 1.737162181757302
Iteration 20813, loss 1.496182522130466
Iteration 20814, loss 3.466598510728244
Iteration 20815, loss 3.716523022130466
Iteration 20816, loss 3.2165230221304655
Iteration 20817, loss 3.716523022130466
Iteration 20818, loss 3.216523022130466
Iteration 20819, loss 3.216523022130466
Iteration 20820, loss 1.6458306073080045
Iteration 20821, loss 2.1001256884757855
Iteration 20822, loss 2.820541602959123
Iteration 20823, loss 2.991812432604046
Iteration 20824, loss 3.2713706143613446
Iteration 20825, loss 2.3149928267954376
Iteration 20826, loss 2.779370414822464
Iteration 20827, loss 2.779370414822464
Iteration 20828, loss 2.779370414822464
Iteration 20829, loss 2.279370414822464
Iteration 20830, loss 2.4290940000000028
Iteration 20831, loss 2.31627050304572
Iteration 20832, loss 2.3165099178681814
Iteration 20833, loss 2.40242150304572
Iteration 20834, loss 2.40242150304572
Iteration 20835, loss 2.40242150304572
Iteration 20836, loss 2.40242150304572
Iteration 20837, loss 3.3435470000000027
Iteration 20838, loss 2.201735000000003
Iteration 20839, loss 1.7883390000000028
Iteration 20840, loss 1.6319485794764308
Iteration 20841, loss 2.045344579476431
Iteration 20842, loss 1.9593445794764308
Iteration 20843, loss 3.543382951541627
Iteration 20844, loss 2.8289243606629775
Iteration 20845, loss 2.8289243606629775
Iteration 20846, loss 2.8289243606629775
Iteration 20847, loss 2.0007475310180554
Iteration 20848, loss 1.8435837498315073
Iteration 20849, loss 1.8435837498315073
Iteration 20850, loss 1.8435837498315073
Iteration 20851, loss 1.8435837498315073
Iteration 20852, loss 1.8435837498315073
Iteration 20853, loss 1.8435837498315073
Iteration 20854, loss 2.757974141849525
Iteration 20855, loss 2.0008772797894068
Iteration 20856, loss 2.0008772797894068
Iteration 20857, loss 1.8291167003129791
Iteration 20858, loss 2.329116700312979
Iteration 20859, loss 1.8291167003129791
Iteration 20860, loss 1.8291167003129791
Iteration 20861, loss 1.9337762103862883
Iteration 20862, loss 2.686703585177541
Iteration 20863, loss 2.686703585177541
Iteration 20864, loss 2.429461270231913
Iteration 20865, loss 3.235636638015011
Iteration 20866, loss 4.292077641484518
Iteration 20867, loss 4.206166056306978
Iteration 20868, loss 3.456166056306978
Iteration 20869, loss 2.27657799822797
Iteration 20870, loss 2.1341619982279703
Iteration 20871, loss 2.1341619982279703
Iteration 20872, loss 2.615398035588851
Iteration 20873, loss 2.1155490355888515
Iteration 20874, loss 1.9404298225997585
Iteration 20875, loss 1.5444827811865485
Iteration 20876, loss 1.630225000000001
Iteration 20877, loss 2.0814106917089426
Iteration 20878, loss 2.0814106917089426
Iteration 20879, loss 2.2115730307516848
Iteration 20880, loss 3.8618624699191355
Iteration 20881, loss 4.395017000000001
Iteration 20882, loss 3.895017000000001
Iteration 20883, loss 3.8950170000000006
Iteration 20884, loss 3.8091680000000006
Iteration 20885, loss 2.5591680000000014
Iteration 20886, loss 3.8091680000000006
Iteration 20887, loss 3.8091680000000006
Iteration 20888, loss 3.8091680000000006
Iteration 20889, loss 2.923269230215675
Iteration 20890, loss 3.3091680228044433
Iteration 20891, loss 3.257396022804445
Iteration 20892, loss 2.8435470228044455
Iteration 20893, loss 2.372062428737183
Iteration 20894, loss 2.8435470228044455
Iteration 20895, loss 3.8435470000000027
Iteration 20896, loss 3.180011660977946
Iteration 20897, loss 3.174180821174956
Iteration 20898, loss 3.0938606609779464
Iteration 20899, loss 3.500302022804446
Iteration 20900, loss 3.085786437626906
Iteration 20901, loss 4.085786437626906
Iteration 20902, loss 3.085893218813453
Iteration 20903, loss 2.172390431925795
Iteration 20904, loss 2.172390431925795
Iteration 20905, loss 2.172390431925795
Iteration 20906, loss 2.315565959218784
Iteration 20907, loss 3.309078179369412
Iteration 20908, loss 3.085786437626906
Iteration 20909, loss 3.0001067811865494
Iteration 20910, loss 3.0001067811865494
Iteration 20911, loss 1.7873887811865494
Iteration 20912, loss 1.7873887811865494
Iteration 20913, loss 1.937351781186549
Iteration 20914, loss 2.0081067811865494
Iteration 20915, loss 1.638180781186549
Iteration 20916, loss 1.638180781186549
Iteration 20917, loss 1.638180781186549
Iteration 20918, loss 1.638180781186549
Iteration 20919, loss 2.058156619384206
Iteration 20920, loss 3.707364619384206
Iteration 20921, loss 3.707364619384206
Iteration 20922, loss 2.058156619384206
Iteration 20923, loss 1.6381807811865494
Iteration 20924, loss 1.6381807811865494
Iteration 20925, loss 1.6381807811865494
Iteration 20926, loss 1.6381807811865494
Iteration 20927, loss 0.9755133968979864
Iteration 20928, loss 0.9755133968979864
Iteration 20929, loss 1.232802615711439
Iteration 20930, loss 1.232802615711439
Iteration 20931, loss 1.4754066157114387
Iteration 20932, loss 1.797990615711439
Iteration 20933, loss 1.7979906157114385
Iteration 20934, loss 1.2979906157114385
Iteration 20935, loss 2.251369235603262
Iteration 20936, loss 1.537745235603262
Iteration 20937, loss 1.321520235603262
Iteration 20938, loss 1.8215202356032618
Iteration 20939, loss 1.8215202356032618
Iteration 20940, loss 1.8215202356032618
Iteration 20941, loss 1.8533496157114384
Iteration 20942, loss 1.3607456157114386
Iteration 20943, loss 1.3607456157114386
Iteration 20944, loss 1.3607456157114386
Iteration 20945, loss 1.3607456157114386
Iteration 20946, loss 1.3607456157114386
Iteration 20947, loss 1.8712773219624013
Iteration 20948, loss 2.870529853656567
Iteration 20949, loss 2.9707178536565673
Iteration 20950, loss 2.852495366219058
Iteration 20951, loss 2.3550963662190583
Iteration 20952, loss 4.3508306163939565
Iteration 20953, loss 2.93467770719002
Iteration 20954, loss 4.58128470719002
Iteration 20955, loss 4.58128470719002
Iteration 20956, loss 4.58128470719002
Iteration 20957, loss 3.582138956682401
Iteration 20958, loss 3.582138956682401
Iteration 20959, loss 4.0821389566824005
Iteration 20960, loss 4.0821389566824005
Iteration 20961, loss 4.0821389566824005
Iteration 20962, loss 4.0821389566824005
Iteration 20963, loss 4.0821389566824005
Iteration 20964, loss 3.500000000000001
Iteration 20965, loss 2.7872820000000007
Iteration 20966, loss 1.601445704561744
Iteration 20967, loss 1.601445704561744
Iteration 20968, loss 2.0148461271179294
Iteration 20969, loss 2.0148461271179294
Iteration 20970, loss 2.015022933958409
Iteration 20971, loss 2.015022933958409
Iteration 20972, loss 2.015022933958409
Iteration 20973, loss 2.3289815114022243
Iteration 20974, loss 2.3289815114022243
Iteration 20975, loss 2.3289815114022243
Iteration 20976, loss 2.3289815114022243
Iteration 20977, loss 1.9301748293079353
Iteration 20978, loss 1.9375708521123785
Iteration 20979, loss 2.851847022467457
Iteration 20980, loss 1.9295470000000023
Iteration 20981, loss 1.5153960000000026
Iteration 20982, loss 1.5153960000000026
Iteration 20983, loss 1.3866225456088896
Iteration 20984, loss 1.4294402587212318
Iteration 20985, loss 1.4294402587212318
Iteration 20986, loss 1.2581510228044468
Iteration 20987, loss 1.1802625791691195
Iteration 20988, loss 1.1802625791691195
Iteration 20989, loss 1.6799606019735625
Iteration 20990, loss 1.495579758941467
Iteration 20991, loss 1.495579758941467
Iteration 20992, loss 1.495579758941467
Iteration 20993, loss 2.1774537715439544
Iteration 20994, loss 2.1774537715439544
Iteration 20995, loss 2.1774537715439544
Iteration 20996, loss 2.1774537715439544
Iteration 20997, loss 2.099153846002307
Iteration 20998, loss 2.099153846002307
Iteration 20999, loss 2.027794846002306
Iteration 21000, loss 2.0255604883522955
Iteration 21001, loss 1.9623170553616236
Iteration 21002, loss 2.097373181072875
Iteration 21003, loss 2.097373181072875
Iteration 21004, loss 2.5790609636323047
Iteration 21005, loss 3.0341243276979313
Iteration 21006, loss 2.534275327697932
Iteration 21007, loss 2.534275327697932
Iteration 21008, loss 2.1157350000000026
Iteration 21009, loss 1.9514513891685308
Iteration 21010, loss 1.8874700228044445
Iteration 21011, loss 2.530490022804445
Iteration 21012, loss 2.9018650248349234
Iteration 21013, loss 2.401865024834924
Iteration 21014, loss 2.7380160134327025
Iteration 21015, loss 3.1936400134327014
Iteration 21016, loss 2.693640013432703
Iteration 21017, loss 3.0366606734007955
Iteration 21018, loss 2.693640013432703
Iteration 21019, loss 1.8802250114022234
Iteration 21020, loss 1.4367037448086446
Iteration 21021, loss 1.552324477536817
Iteration 21022, loss 3.079055212501209
Iteration 21023, loss 3.442604646277639
Iteration 21024, loss 3.442604646277639
Iteration 21025, loss 3.9698365777262783
Iteration 21026, loss 3.5083235763960436
Iteration 21027, loss 3.9698365777262783
Iteration 21028, loss 3.9698365777262783
Iteration 21029, loss 4.219836577726278
Iteration 21030, loss 4.219836577726278
Iteration 21031, loss 4.219836577726278
Iteration 21032, loss 4.219836577726278
Iteration 21033, loss 4.131208274869217
Iteration 21034, loss 4.131208274869217
Iteration 21035, loss 6.131208274869217
Iteration 21036, loss 6.131208274869217
Iteration 21037, loss 4.5426538039909925
Iteration 21038, loss 4.585547022804445
Iteration 21039, loss 4.585547022804445
Iteration 21040, loss 3.585547068413331
Iteration 21041, loss 3.585547068413331
Iteration 21042, loss 3.085547068413331
Iteration 21043, loss 4.085547022804445
Iteration 21044, loss 2.334763265808022
Iteration 21045, loss 3.2656938196871628
Iteration 21046, loss 3.2656938196871628
Iteration 21047, loss 3.1065584171660143
Iteration 21048, loss 2.3760119906834496
Iteration 21049, loss 2.11354003692367
Iteration 21050, loss 2.36354003692367
Iteration 21051, loss 1.94938903692367
Iteration 21052, loss 2.1299483513909627
Iteration 21053, loss 1.8600167649814083
Iteration 21054, loss 1.5594327890178696
Iteration 21055, loss 1.5594327890178696
Iteration 21056, loss 1.7672362813866875
Iteration 21057, loss 2.3384751275764852
Iteration 21058, loss 2.7526261275764847
Iteration 21059, loss 2.5300306352076665
Iteration 21060, loss 3.542861949029129
Iteration 21061, loss 2.55038159975216
Iteration 21062, loss 1.5970619389070293
Iteration 21063, loss 1.5970619389070293
Iteration 21064, loss 1.6584718470873816
Iteration 21065, loss 1.5018678470873816
Iteration 21066, loss 1.8804018980582553
Iteration 21067, loss 5.113901581509042
Iteration 21068, loss 1.8804018980582553
Iteration 21069, loss 2.037005898058255
Iteration 21070, loss 2.037005898058255
Iteration 21071, loss 2.1227038980582553
Iteration 21072, loss 2.1227038980582553
Iteration 21073, loss 2.037005898058255
Iteration 21074, loss 2.037005898058255
Iteration 21075, loss 1.5298860912177759
Iteration 21076, loss 2.528470425072955
Iteration 21077, loss 2.528470425072955
Iteration 21078, loss 3.035590231913435
Iteration 21079, loss 3.778168322452959
Iteration 21080, loss 4.341891907630497
Iteration 21081, loss 4.341891907630497
Iteration 21082, loss 3.5844959076304974
Iteration 21083, loss 3.0844959076304974
Iteration 21084, loss 3.680315295223531
Iteration 21085, loss 3.680315295223531
Iteration 21086, loss 4.578885035566661
Iteration 21087, loss 3.5802064424868907
Iteration 21088, loss 2.738761216929413
Iteration 21089, loss 2.738761216929413
Iteration 21090, loss 2.5272132876773434
Iteration 21091, loss 2.5847468031808853
Iteration 21092, loss 2.3352592152130827
Iteration 21093, loss 2.6559510101132195
Iteration 21094, loss 2.156203052812303
Iteration 21095, loss 1.743157098138259
Iteration 21096, loss 1.4726980114022243
Iteration 21097, loss 1.3724215965797635
Iteration 21098, loss 1.3724215965797635
Iteration 21099, loss 2.1999686535908705
Iteration 21100, loss 1.6425153977212645
Iteration 21101, loss 3.641705315732338
Iteration 21102, loss 4.427404055515985
Iteration 21103, loss 5.341341487441779
Iteration 21104, loss 4.341794510246224
Iteration 21105, loss 4.341794510246224
Iteration 21106, loss 4.756310049814873
Iteration 21107, loss 4.756310049814873
Iteration 21108, loss 3.7571641168717056
Iteration 21109, loss 4.4362731061456
Iteration 21110, loss 4.365153566576948
Iteration 21111, loss 4.5363069456976195
Iteration 21112, loss 3.0006193028349935
Iteration 21113, loss 2.9076762230194406
Iteration 21114, loss 3.0362674304306707
Iteration 21115, loss 1.4367553356851603
Iteration 21116, loss 2.0506537925887716
Iteration 21117, loss 1.5935470114022245
Iteration 21118, loss 1.458744836700399
Iteration 21119, loss 1.458744836700399
Iteration 21120, loss 1.458744836700399
Iteration 21121, loss 1.6455477283814268
Iteration 21122, loss 1.2311205694285725
Iteration 21123, loss 1.2311205694285725
Iteration 21124, loss 1.559724569428572
Iteration 21125, loss 2.044630569428573
Iteration 21126, loss 1.5594225694285726
Iteration 21127, loss 1.5594225694285726
Iteration 21128, loss 1.137724580830794
Iteration 21129, loss 1.137724580830794
Iteration 21130, loss 2.0654825139147226
Iteration 21131, loss 1.8191805367191658
Iteration 21132, loss 1.3262045908807867
Iteration 21133, loss 1.3262045908807867
Iteration 21134, loss 1.8191805367191658
Iteration 21135, loss 2.4718361960090105
Iteration 21136, loss 1.5576227248536905
Iteration 21137, loss 1.0872109763765487
Iteration 21138, loss 2.001424447531869
Iteration 21139, loss 1.8533972515228607
Iteration 21140, loss 1.8533972515228607
Iteration 21141, loss 1.8533972515228607
Iteration 21142, loss 1.8386052515228601
Iteration 21143, loss 1.025397251522861
Iteration 21144, loss 0.9961110000000016
Iteration 21145, loss 0.9961110000000016
Iteration 21146, loss 0.9961110000000016
Iteration 21147, loss 0.9961110000000016
Iteration 21148, loss 1.4959600000000015
Iteration 21149, loss 1.6671057505076212
Iteration 21150, loss 1.324313750507621
Iteration 21151, loss 2.152313750507621
Iteration 21152, loss 2.3237097505076205
